pid,gid,team,minutes,points,assists,turnovers,steals,blocks,fouls,fga,fgm,threepa,threepm,fta,ftm,rebounds
21,43127DET,Oklahoma City Thunder,35,21,1,2,2,0,3,21,8,6,2,3,3,5
3,43127DET,Oklahoma City Thunder,32,13,2,0,1,1,5,9,6,0,0,3,1,7
170,43127DET,Oklahoma City Thunder,23,6,0,0,0,0,3,6,2,5,2,0,0,3
424,43127DET,Oklahoma City Thunder,17,5,1,0,1,0,2,5,2,4,1,0,0,3
169,43127DET,Oklahoma City Thunder,14,6,3,1,0,0,0,5,3,0,0,0,0,2
199,43127DET,Oklahoma City Thunder,12,5,0,0,0,0,1,5,2,3,1,0,0,1
248,43127DET,Oklahoma City Thunder,6,0,0,0,0,0,0,2,0,1,0,0,0,3
257,43127GS,Boston Celtics,36,37,4,3,1,0,3,18,13,6,5,8,6,2
78,43127GS,Boston Celtics,35,20,0,2,0,0,3,9,6,4,3,6,5,2
244,43127GS,Boston Celtics,34,15,3,3,1,2,2,15,6,3,2,2,1,13
506,43127GS,Boston Celtics,28,4,0,1,1,0,1,9,2,3,0,0,0,5
43,43127GS,Boston Celtics,16,1,0,1,0,0,2,1,0,0,0,2,1,7
376,43127GS,Boston Celtics,33,12,2,1,1,0,4,15,5,5,1,1,1,8
466,43127GS,Boston Celtics,24,9,3,1,1,0,4,6,2,3,2,4,3,5
307,43127GS,Boston Celtics,16,4,2,1,1,0,1,8,2,2,0,0,0,1
514,43127GS,Boston Celtics,12,3,3,1,0,0,3,1,1,1,1,1,0,2
409,43127GS,Boston Celtics,6,0,0,0,0,0,0,3,0,1,0,0,0,0
202,43127GS,Golden State Warriors,38,15,5,4,1,3,4,11,4,4,1,6,6,11
130,43127GS,Golden State Warriors,37,49,5,1,2,0,2,24,16,13,8,10,9,4
518,43127GS,Golden State Warriors,36,7,3,1,1,2,1,12,3,4,0,1,1,4
153,43127GS,Golden State Warriors,36,20,2,2,1,1,3,18,7,5,1,7,5,9
417,43127GS,Golden State Warriors,15,2,2,1,0,0,0,1,1,0,0,0,0,4
253,43127GS,Golden State Warriors,28,4,1,1,1,0,3,1,1,0,0,2,2,3
551,43127GS,Golden State Warriors,16,6,0,0,1,2,1,6,3,0,0,0,0,3
323,43127GS,Golden State Warriors,14,4,0,1,0,1,2,4,2,0,0,0,0,1
325,43127GS,Golden State Warriors,9,2,1,0,0,0,0,3,1,0,0,0,0,4
583,43127GS,Golden State Warriors,7,0,0,0,1,0,0,3,0,1,0,0,0,0
96,43127GS,Golden State Warriors,4,0,0,0,1,0,1,1,0,0,0,0,0,0
211,43128HOU,Houston Rockets,38,27,8,6,2,1,1,21,8,11,3,12,8,10
426,43128HOU,Houston Rockets,27,17,5,0,0,0,2,8,4,1,0,9,9,2
18,43128HOU,Houston Rockets,26,13,0,0,0,0,1,8,3,6,2,6,5,2
91,43128HOU,Houston Rockets,24,10,0,2,1,0,4,5,3,0,0,6,4,11
25,43128HOU,Houston Rockets,1,2,0,0,0,0,1,0,0,0,0,2,2,0
196,43128HOU,Houston Rockets,33,13,2,1,1,0,3,9,3,8,2,8,5,5
526,43128HOU,Houston Rockets,26,2,0,0,1,0,2,3,1,2,0,0,0,7
203,43128HOU,Houston Rockets,18,8,0,0,1,0,4,6,2,5,2,2,2,2
266,43128CLE,Cleveland Cavaliers,38,25,14,3,1,0,0,15,8,4,1,9,8,8
492,43128CLE,Cleveland Cavaliers,29,15,1,3,0,0,1,7,4,7,4,3,3,4
328,43128CLE,Cleveland Cavaliers,27,20,1,0,0,0,2,14,8,6,4,0,0,11
515,43128CLE,Cleveland Cavaliers,27,14,7,1,0,0,3,12,5,4,1,4,3,2
519,43128CLE,Cleveland Cavaliers,20,9,0,0,0,0,2,5,4,0,0,1,1,4
127,43128CLE,Cleveland Cavaliers,26,12,0,0,0,1,2,6,4,2,1,4,3,3
300,43128CLE,Cleveland Cavaliers,23,12,1,0,0,1,2,9,4,7,3,1,1,3
178,43128CLE,Cleveland Cavaliers,21,7,2,1,1,0,1,7,3,3,1,0,0,7
205,43128CLE,Cleveland Cavaliers,20,5,1,2,0,0,1,6,2,2,0,2,1,2
464,43128CLE,Cleveland Cavaliers,9,2,0,0,0,0,0,2,0,0,0,2,2,0
415,43128CLE,Cleveland Cavaliers,1,0,0,0,0,1,0,0,0,0,0,0,0,1
485,43128OKC,Philadelphia 76ers,39,22,7,1,1,1,1,14,10,0,0,6,2,4
122,43128OKC,Philadelphia 76ers,36,11,1,3,1,0,3,11,3,9,3,2,2,3
158,43128OKC,Philadelphia 76ers,36,27,2,4,0,2,4,16,10,4,3,5,4,10
474,43128OKC,Philadelphia 76ers,21,16,1,1,0,0,5,8,5,5,3,3,3,3
16,43128OKC,Philadelphia 76ers,21,9,2,0,2,1,3,7,2,4,0,5,5,5
69,43128OKC,Philadelphia 76ers,17,6,0,1,0,0,1,3,1,1,0,4,4,8
349,43128OKC,Philadelphia 76ers,16,10,0,1,1,0,2,4,4,0,0,2,2,1
273,43128OKC,Philadelphia 76ers,12,1,0,1,0,0,3,2,0,0,0,2,1,1
242,43128OKC,Philadelphia 76ers,6,2,1,0,2,0,0,1,1,0,0,0,0,2
581,43128OKC,Philadelphia 76ers,3,2,0,0,0,0,0,0,0,0,0,2,2,0
552,43128OKC,Oklahoma City Thunder,41,37,14,1,2,0,3,33,14,6,1,11,8,9
188,43128OKC,Oklahoma City Thunder,38,31,4,2,4,0,2,17,9,9,4,11,9,4
3,43128OKC,Oklahoma City Thunder,33,20,2,3,0,0,3,11,10,0,0,0,0,13
21,43128OKC,Oklahoma City Thunder,31,16,1,1,0,1,4,16,6,9,3,2,1,2
170,43128OKC,Oklahoma City Thunder,23,0,0,0,0,0,4,1,0,1,0,0,0,5
199,43128OKC,Oklahoma City Thunder,22,11,0,0,0,0,1,7,3,3,1,6,4,2
248,43128OKC,Oklahoma City Thunder,19,2,0,1,0,2,2,1,1,0,0,0,0,3
169,43128OKC,Oklahoma City Thunder,14,5,0,2,0,0,1,6,2,5,1,0,0,0
424,43128OKC,Oklahoma City Thunder,12,0,0,0,0,0,2,0,0,0,0,0,0,1
275,43128OKC,Oklahoma City Thunder,6,0,0,0,1,0,1,0,0,0,0,0,0,2
140,43128TOR,Toronto Raptors,30,19,7,3,0,0,3,18,7,6,1,5,4,1
329,43128TOR,Toronto Raptors,27,14,3,2,1,0,2,12,5,4,1,3,3,11
252,43128TOR,Toronto Raptors,24,11,0,1,0,3,4,5,3,1,1,4,4,9
23,43128TOR,Toronto Raptors,22,5,1,0,1,1,3,5,2,3,0,2,1,2
484,43128TOR,Toronto Raptors,24,7,4,1,0,0,3,5,3,1,1,1,0,8
363,43128TOR,Toronto Raptors,24,13,0,0,0,0,1,12,5,9,3,0,0,3
579,43128TOR,Toronto Raptors,21,10,1,1,0,0,0,7,3,2,1,6,3,1
535,43128TOR,Toronto Raptors,20,25,4,0,2,0,3,13,9,4,3,4,4,2
474,43129MIL,Philadelphia 76ers,33,19,2,2,0,0,1,18,7,8,0,5,5,9
122,43129MIL,Philadelphia 76ers,33,13,2,3,1,2,3,12,3,8,1,6,6,6
485,43129MIL,Philadelphia 76ers,29,16,5,2,1,0,3,10,7,0,0,3,2,6
273,43129MIL,Philadelphia 76ers,18,5,2,0,0,1,0,5,2,0,0,1,1,5
16,43129MIL,Philadelphia 76ers,24,10,1,0,1,1,2,7,4,1,0,2,2,3
242,43129MIL,Philadelphia 76ers,23,13,1,1,0,0,3,8,6,2,0,2,1,6
349,43129MIL,Philadelphia 76ers,20,2,3,5,1,0,2,5,1,0,0,0,0,3
581,43129MIL,Philadelphia 76ers,20,5,2,0,0,0,1,3,2,2,1,0,0,1
69,43129MIL,Philadelphia 76ers,13,4,0,0,1,0,0,3,1,0,0,2,2,3
257,43129DEN,Boston Celtics,37,27,6,2,1,0,4,17,11,4,2,3,3,3
78,43129DEN,Boston Celtics,34,9,2,1,0,0,3,11,4,5,1,0,0,6
506,43129DEN,Boston Celtics,33,20,4,0,1,1,3,13,8,4,2,2,2,6
244,43129DEN,Boston Celtics,32,10,6,1,0,2,0,12,4,6,2,0,0,4
43,43129DEN,Boston Celtics,17,6,0,2,0,1,2,10,3,0,0,0,0,3
466,43129DEN,Boston Celtics,30,8,6,1,1,1,1,8,3,4,2,0,0,9
514,43129DEN,Boston Celtics,21,11,4,0,1,1,5,9,4,6,3,0,0,3
376,43129DEN,Boston Celtics,20,14,0,2,0,0,1,8,4,4,3,5,3,4
409,43129DEN,Boston Celtics,16,6,0,0,0,0,0,3,2,3,2,0,0,2
3,43130WAS,Oklahoma City Thunder,39,16,2,4,1,1,4,11,6,0,0,7,4,12
552,43130WAS,Oklahoma City Thunder,36,13,10,7,4,0,3,18,5,4,1,2,2,6
188,43130WAS,Oklahoma City Thunder,36,28,0,2,0,0,1,14,8,8,4,10,8,6
21,43130WAS,Oklahoma City Thunder,34,19,3,3,0,3,3,21,7,12,2,5,3,6
170,43130WAS,Oklahoma City Thunder,19,0,1,0,0,0,4,1,0,1,0,0,0,4
248,43130WAS,Oklahoma City Thunder,21,3,0,1,1,1,2,2,1,1,1,0,0,5
199,43130WAS,Oklahoma City Thunder,17,8,0,1,0,1,2,4,2,0,0,4,4,6
169,43130WAS,Oklahoma City Thunder,14,4,3,1,0,0,1,4,0,1,0,4,4,2
424,43130WAS,Oklahoma City Thunder,12,0,0,1,0,2,2,1,0,1,0,0,0,3
140,43130TOR,Toronto Raptors,37,23,8,1,1,0,1,18,6,6,1,11,10,4
252,43130TOR,Toronto Raptors,34,15,3,1,0,1,3,11,6,5,2,2,1,6
329,43130TOR,Toronto Raptors,34,15,9,1,0,0,1,10,4,6,2,5,5,3
23,43130TOR,Toronto Raptors,16,3,1,0,0,0,4,2,1,2,1,0,0,3
535,43130TOR,Toronto Raptors,21,10,2,1,0,0,2,7,4,3,1,1,1,2
443,43130TOR,Toronto Raptors,20,8,0,1,1,1,1,7,3,5,2,0,0,3
579,43130TOR,Toronto Raptors,17,2,2,0,0,0,0,4,0,1,0,2,2,1
484,43130TOR,Toronto Raptors,14,3,2,1,0,0,1,3,1,0,0,3,1,2
266,43130DET,Cleveland Cavaliers,38,21,7,4,0,1,2,20,9,7,2,2,1,6
515,43130DET,Cleveland Cavaliers,33,19,5,6,0,0,3,10,3,4,1,13,12,3
519,43130DET,Cleveland Cavaliers,27,8,1,1,0,0,4,9,4,0,0,0,0,10
492,43130DET,Cleveland Cavaliers,24,4,2,0,1,0,3,10,2,4,0,0,0,5
328,43130DET,Cleveland Cavaliers,5,0,0,0,0,0,0,0,0,0,0,0,0,0
542,43130DET,Cleveland Cavaliers,28,18,5,2,0,1,2,8,6,1,1,9,5,8
127,43130DET,Cleveland Cavaliers,27,8,1,1,0,0,1,8,3,5,2,0,0,3
300,43130DET,Cleveland Cavaliers,24,10,3,0,1,1,3,7,3,6,2,2,2,0
178,43130DET,Cleveland Cavaliers,21,20,0,1,0,2,3,9,6,7,4,4,4,6
205,43130DET,Cleveland Cavaliers,12,6,0,0,0,0,1,3,2,1,1,2,1,0
88,43130DET,Cleveland Cavaliers,2,0,0,0,0,0,0,0,0,0,0,0,0,0
211,43130HOU,Houston Rockets,46,60,11,5,4,1,2,30,19,14,5,18,17,10
18,43130HOU,Houston Rockets,33,10,1,2,0,0,1,5,3,3,2,2,2,3
91,43130HOU,Houston Rockets,30,12,2,1,1,3,3,14,6,0,0,0,0,13
196,43130HOU,Houston Rockets,10,0,0,0,0,0,0,2,0,1,0,0,0,0
526,43130HOU,Houston Rockets,36,9,1,1,0,0,3,5,3,5,3,0,0,3
203,43130HOU,Houston Rockets,32,11,0,2,0,1,2,11,4,7,2,2,1,6
518,43130UTA,Golden State Warriors,31,27,3,3,2,0,3,17,12,5,3,0,0,6
130,43130UTA,Golden State Warriors,30,14,5,3,0,0,1,13,4,7,1,5,5,2
153,43130UTA,Golden State Warriors,30,17,3,0,1,0,0,13,5,5,0,8,7,2
202,43130UTA,Golden State Warriors,30,8,4,4,0,1,1,11,3,3,1,2,1,6
417,43130UTA,Golden State Warriors,19,9,2,2,2,2,1,7,4,0,0,2,1,7
253,43130UTA,Golden State Warriors,20,1,4,0,2,0,0,2,0,2,0,2,1,2
551,43130UTA,Golden State Warriors,16,2,2,2,1,1,1,3,1,0,0,0,0,3
353,43130UTA,Golden State Warriors,16,14,0,0,0,2,2,8,7,1,0,0,0,4
583,43130UTA,Golden State Warriors,15,5,0,1,0,1,2,4,2,1,0,2,1,1
323,43130UTA,Golden State Warriors,12,0,2,1,1,0,2,3,0,0,0,0,0,2
347,43130UTA,Golden State Warriors,12,0,2,0,1,0,1,2,0,1,0,0,0,0
96,43130UTA,Golden State Warriors,11,2,0,3,0,0,2,2,1,0,0,0,0,2
348,43130LAC,Portland Trail Blazers,36,16,2,2,3,0,1,18,5,7,3,3,3,5
321,43130LAC,Portland Trail Blazers,36,28,7,2,3,1,1,14,6,10,5,11,11,4
13,43130LAC,Portland Trail Blazers,32,11,2,2,0,1,2,13,4,7,2,1,1,10
527,43130LAC,Portland Trail Blazers,30,5,3,2,2,1,5,8,2,2,1,0,0,5
403,43130LAC,Portland Trail Blazers,28,14,1,2,2,0,2,17,7,0,0,1,0,20
116,43130LAC,Portland Trail Blazers,22,2,3,1,0,0,2,7,1,1,0,0,0,0
390,43130LAC,Portland Trail Blazers,21,10,3,1,0,0,2,9,4,3,2,0,0,1
134,43130LAC,Portland Trail Blazers,20,14,0,0,1,2,4,8,5,0,0,6,4,9
111,43130LAC,Portland Trail Blazers,16,4,0,0,1,1,2,4,2,0,0,0,0,5
485,43131BKN,Philadelphia 76ers,38,24,7,1,1,0,1,16,11,0,0,2,2,2
158,43131BKN,Philadelphia 76ers,36,29,2,3,0,1,4,19,8,5,1,14,12,14
474,43131BKN,Philadelphia 76ers,33,12,4,1,3,0,1,12,3,4,2,4,4,6
122,43131BKN,Philadelphia 76ers,32,6,1,0,1,1,2,3,2,1,1,2,1,1
453,43131BKN,Philadelphia 76ers,26,20,0,0,1,0,1,10,4,4,3,10,9,2
349,43131BKN,Philadelphia 76ers,20,2,1,1,0,0,1,2,1,0,0,0,0,0
16,43131BKN,Philadelphia 76ers,18,2,1,0,1,1,3,3,1,1,0,0,0,2
69,43131BKN,Philadelphia 76ers,14,6,1,1,0,0,2,3,3,0,0,0,0,5
273,43131BKN,Philadelphia 76ers,12,7,0,1,0,2,3,4,3,0,0,2,1,1
266,43131CLE,Cleveland Cavaliers,38,24,5,7,1,0,1,21,8,6,1,11,7,11
515,43131CLE,Cleveland Cavaliers,30,13,6,2,4,0,2,15,2,6,0,9,9,5
492,43131CLE,Cleveland Cavaliers,29,6,1,0,1,0,2,5,3,2,0,2,0,2
127,43131CLE,Cleveland Cavaliers,27,11,1,1,1,0,4,7,4,2,1,2,2,7
519,43131CLE,Cleveland Cavaliers,23,0,1,2,0,2,5,5,0,0,0,0,0,6
542,43131CLE,Cleveland Cavaliers,26,9,2,2,1,2,2,8,2,1,0,6,5,5
205,43131CLE,Cleveland Cavaliers,22,2,1,0,0,0,1,2,0,0,0,2,2,1
178,43131CLE,Cleveland Cavaliers,21,16,1,1,1,1,3,9,6,4,2,2,2,4
300,43131CLE,Cleveland Cavaliers,19,9,0,1,0,0,0,6,3,4,2,2,1,4
464,43131CLE,Cleveland Cavaliers,5,1,0,0,0,0,0,2,0,1,0,2,1,0
466,43131BOS,Boston Celtics,33,17,10,2,2,2,2,14,6,6,3,4,2,11
506,43131BOS,Boston Celtics,31,15,1,0,0,0,0,15,7,4,1,0,0,3
78,43131BOS,Boston Celtics,28,14,3,0,0,0,1,14,6,3,1,2,1,4
43,43131BOS,Boston Celtics,23,2,2,1,1,0,4,5,1,0,0,0,0,6
244,43131BOS,Boston Celtics,23,14,5,1,2,0,4,12,6,4,1,2,1,9
388,43131BOS,Boston Celtics,28,10,3,2,0,0,3,4,3,2,2,3,2,0
409,43131BOS,Boston Celtics,26,3,0,0,0,0,2,2,1,2,1,0,0,2
376,43131BOS,Boston Celtics,19,20,2,2,2,0,0,9,6,2,2,9,6,5
514,43131BOS,Boston Celtics,18,8,1,1,0,1,3,6,4,1,0,0,0,6
10,43131BOS,Boston Celtics,6,0,0,0,1,0,1,0,0,0,0,0,0,0
580,43131BOS,Boston Celtics,5,0,0,0,0,0,2,2,0,2,0,0,0,3
321,43131POR,Portland Trail Blazers,30,13,7,2,0,1,2,9,5,5,1,2,2,4
348,43131POR,Portland Trail Blazers,29,50,2,3,1,0,1,25,18,9,6,8,8,5
527,43131POR,Portland Trail Blazers,23,8,3,2,1,0,1,4,3,0,0,2,2,2
13,43131POR,Portland Trail Blazers,21,8,1,0,0,1,0,6,3,2,2,0,0,6
403,43131POR,Portland Trail Blazers,21,12,1,1,0,1,2,9,5,0,0,3,2,9
111,43131POR,Portland Trail Blazers,27,3,1,2,0,1,5,8,1,4,1,0,0,6
390,43131POR,Portland Trail Blazers,23,8,1,3,1,0,2,6,3,3,1,3,1,1
116,43131POR,Portland Trail Blazers,22,10,1,0,0,0,2,7,3,5,2,2,2,3
134,43131POR,Portland Trail Blazers,19,4,2,2,0,2,2,2,2,0,0,0,0,7
539,43131POR,Portland Trail Blazers,7,6,0,0,0,0,0,5,2,4,2,0,0,2
311,43131POR,Portland Trail Blazers,6,0,1,0,0,0,0,0,0,0,0,0,0,0
140,43132WAS,Toronto Raptors,38,23,6,2,2,1,3,17,7,3,0,10,9,5
252,43132WAS,Toronto Raptors,35,16,1,2,0,0,3,11,7,3,1,1,1,3
329,43132WAS,Toronto Raptors,35,29,5,2,3,1,4,19,10,11,4,7,5,5
23,43132WAS,Toronto Raptors,21,11,0,0,0,0,1,8,4,5,3,0,0,3
443,43132WAS,Toronto Raptors,26,8,2,1,0,0,3,4,3,3,2,0,0,1
484,43132WAS,Toronto Raptors,13,5,0,2,0,0,2,4,2,0,0,1,1,1
579,43132WAS,Toronto Raptors,13,0,2,4,0,0,1,4,0,1,0,0,0,2
79,43132WAS,Toronto Raptors,11,2,0,1,0,0,2,3,1,1,0,0,0,0
399,43132WAS,Toronto Raptors,3,0,0,0,1,1,0,0,0,0,0,0,0,1
211,43132SA,Houston Rockets,37,28,11,2,1,2,1,20,10,12,5,3,3,2
91,43132SA,Houston Rockets,35,14,2,2,1,5,0,10,6,0,0,2,2,13
426,43132SA,Houston Rockets,30,10,2,3,2,0,3,14,5,3,0,1,0,3
18,43132SA,Houston Rockets,29,13,2,0,0,0,3,6,4,5,3,2,2,3
526,43132SA,Houston Rockets,31,10,0,0,1,0,2,7,3,6,2,2,2,5
203,43132SA,Houston Rockets,30,15,0,0,1,0,3,13,4,11,3,5,4,5
552,43132DEN,Oklahoma City Thunder,39,20,21,3,2,1,5,18,7,5,2,4,4,9
188,43132DEN,Oklahoma City Thunder,36,43,5,1,2,0,2,26,19,8,5,0,0,5
21,43132DEN,Oklahoma City Thunder,34,10,1,1,0,0,1,11,5,3,0,0,0,4
3,43132DEN,Oklahoma City Thunder,32,10,1,1,0,1,3,11,5,0,0,0,0,8
170,43132DEN,Oklahoma City Thunder,4,0,0,0,0,0,0,0,0,0,0,0,0,0
199,43132DEN,Oklahoma City Thunder,25,18,2,0,0,1,4,9,6,1,0,9,6,6
424,43132DEN,Oklahoma City Thunder,15,6,0,0,0,1,0,5,3,2,0,0,0,2
169,43132DEN,Oklahoma City Thunder,14,4,3,0,1,0,1,7,2,2,0,0,0,0
248,43132DEN,Oklahoma City Thunder,12,0,0,0,0,0,1,4,0,2,0,0,0,4
466,43133BOS,Boston Celtics,36,31,2,2,2,0,0,18,11,8,6,4,3,7
78,43133BOS,Boston Celtics,33,19,4,3,0,0,6,14,7,5,3,2,2,3
506,43133BOS,Boston Celtics,32,27,3,0,4,0,4,19,11,1,0,5,5,4
244,43133BOS,Boston Celtics,29,17,7,1,1,1,4,13,7,1,1,2,2,6
43,43133BOS,Boston Celtics,24,11,5,0,0,0,1,5,4,0,0,3,3,8
409,43133BOS,Boston Celtics,27,5,0,0,0,0,1,4,2,2,1,0,0,4
388,43133BOS,Boston Celtics,27,5,2,2,0,0,2,8,2,3,0,2,1,6
514,43133BOS,Boston Celtics,23,4,3,1,1,2,4,6,1,3,0,2,2,3
10,43133BOS,Boston Celtics,8,0,0,2,0,0,1,2,0,1,0,0,0,1
580,43133BOS,Boston Celtics,2,0,0,0,0,0,0,0,0,0,0,0,0,0
321,43133TOR,Portland Trail Blazers,37,32,10,2,0,1,1,18,11,7,3,8,7,3
348,43133TOR,Portland Trail Blazers,34,21,2,1,0,1,1,16,9,6,1,4,2,2
13,43133TOR,Portland Trail Blazers,30,5,0,1,0,0,0,1,1,1,1,2,2,9
403,43133TOR,Portland Trail Blazers,25,20,3,1,2,0,3,11,8,0,0,5,4,7
527,43133TOR,Portland Trail Blazers,23,2,1,1,0,0,2,7,1,2,0,0,0,3
390,43133TOR,Portland Trail Blazers,21,1,0,2,0,0,1,2,0,1,0,2,1,0
116,43133TOR,Portland Trail Blazers,15,6,2,1,0,0,0,5,2,1,1,2,1,2
134,43133TOR,Portland Trail Blazers,12,6,0,0,0,1,1,3,2,0,0,2,2,3
539,43133TOR,Portland Trail Blazers,10,4,1,0,0,0,0,2,1,0,0,4,2,2
111,43133TOR,Portland Trail Blazers,10,1,0,0,0,0,5,2,0,1,0,2,1,1
317,43133TOR,Portland Trail Blazers,8,7,0,1,1,0,1,3,2,1,1,2,2,2
311,43133TOR,Portland Trail Blazers,7,0,0,0,1,0,0,3,0,1,0,0,0,2
140,43133TOR,Toronto Raptors,30,35,3,1,1,0,1,22,11,10,6,8,7,2
23,43133TOR,Toronto Raptors,27,2,2,0,1,0,2,4,0,3,0,2,2,2
329,43133TOR,Toronto Raptors,26,15,5,0,1,0,2,13,5,6,2,4,3,4
252,43133TOR,Toronto Raptors,23,7,1,1,0,0,3,6,3,3,1,0,0,5
579,43133TOR,Toronto Raptors,22,6,3,0,0,1,1,7,2,3,2,0,0,4
535,43133TOR,Toronto Raptors,21,16,0,1,0,0,2,12,6,5,3,1,1,5
484,43133TOR,Toronto Raptors,19,13,1,0,0,0,5,8,4,3,1,4,4,5
443,43133TOR,Toronto Raptors,19,11,3,1,0,0,0,7,5,1,1,0,0,1
355,43133TOR,Toronto Raptors,4,3,0,0,0,0,0,3,1,2,1,0,0,0
399,43133TOR,Toronto Raptors,4,0,1,0,1,0,1,0,0,0,0,0,0,1
485,43133PHI,Philadelphia 76ers,35,20,5,0,2,1,1,13,8,0,0,4,4,6
122,43133PHI,Philadelphia 76ers,35,13,2,1,0,0,4,10,5,7,3,0,0,2
474,43133PHI,Philadelphia 76ers,33,17,4,3,2,0,3,13,7,7,3,0,0,10
158,43133PHI,Philadelphia 76ers,31,17,4,6,0,3,5,17,7,4,0,4,3,11
453,43133PHI,Philadelphia 76ers,29,13,3,0,0,0,1,15,5,4,0,3,3,0
349,43133PHI,Philadelphia 76ers,23,4,5,0,1,0,2,6,2,0,0,0,0,3
273,43133PHI,Philadelphia 76ers,16,4,2,0,1,0,4,3,2,0,0,0,0,2
69,43133PHI,Philadelphia 76ers,14,2,2,0,2,0,2,3,1,0,0,0,0,4
16,43133PHI,Philadelphia 76ers,12,11,1,0,1,0,1,4,4,2,2,4,1,1
42,43133PHI,Philadelphia 76ers,12,2,0,0,0,0,0,1,1,0,0,0,0,0
188,43133OKC,Oklahoma City Thunder,38,15,3,2,2,0,1,16,4,9,2,5,5,4
3,43133OKC,Oklahoma City Thunder,37,23,0,2,0,2,2,13,8,0,0,10,7,12
552,43133OKC,Oklahoma City Thunder,36,16,14,9,1,0,3,21,7,7,1,1,1,10
21,43133OKC,Oklahoma City Thunder,33,13,0,3,1,1,2,17,6,3,1,0,0,9
170,43133OKC,Oklahoma City Thunder,11,2,0,0,0,0,0,1,0,1,0,2,2,0
199,43133OKC,Oklahoma City Thunder,23,12,1,0,0,0,4,7,6,0,0,0,0,12
169,43133OKC,Oklahoma City Thunder,16,5,4,0,1,1,2,7,2,3,1,0,0,1
424,43133OKC,Oklahoma City Thunder,13,0,1,0,1,0,0,6,0,4,0,0,0,3
248,43133OKC,Oklahoma City Thunder,10,0,1,0,0,1,1,1,0,1,0,0,0,0
153,43133SAC,Golden State Warriors,37,33,6,5,0,0,2,17,12,7,6,3,3,4
130,43133SAC,Golden State Warriors,36,23,6,6,2,0,3,17,7,10,3,6,6,5
518,43133SAC,Golden State Warriors,35,20,3,1,0,0,2,12,8,8,4,1,0,6
202,43133SAC,Golden State Warriors,34,13,6,5,1,1,4,9,4,1,0,5,5,9
417,43133SAC,Golden State Warriors,22,8,0,3,1,1,3,6,4,0,0,0,0,13
347,43133SAC,Golden State Warriors,28,0,3,3,3,0,1,2,0,1,0,0,0,3
583,43133SAC,Golden State Warriors,16,12,0,0,0,0,1,6,4,6,4,0,0,1
353,43133SAC,Golden State Warriors,11,4,0,0,0,2,1,4,2,0,0,0,0,2
325,43133SAC,Golden State Warriors,10,4,0,0,0,0,0,4,2,0,0,0,0,3
96,43133SAC,Golden State Warriors,10,2,0,2,1,0,2,3,1,0,0,1,0,4
283,43133SAC,Golden State Warriors,1,0,0,0,0,0,0,0,0,0,0,0,0,0
117,43133SAC,Golden State Warriors,1,0,1,0,0,0,0,0,0,0,0,0,0,1
485,43134IND,Philadelphia 76ers,35,10,6,0,1,0,3,13,4,0,0,6,2,11
122,43134IND,Philadelphia 76ers,35,12,3,1,3,1,4,11,4,7,3,1,1,8
158,43134IND,Philadelphia 76ers,34,24,3,7,2,1,1,19,9,4,0,9,6,10
474,43134IND,Philadelphia 76ers,30,16,2,2,0,0,1,13,5,6,2,5,4,5
453,43134IND,Philadelphia 76ers,28,6,2,3,2,0,2,8,1,6,1,3,3,3
42,43134IND,Philadelphia 76ers,23,11,1,3,0,0,3,12,4,7,3,0,0,2
69,43134IND,Philadelphia 76ers,16,2,1,1,0,0,2,4,1,0,0,0,0,3
273,43134IND,Philadelphia 76ers,14,4,1,0,0,0,3,2,2,0,0,0,0,5
16,43134IND,Philadelphia 76ers,13,2,0,0,0,0,2,2,1,1,0,0,0,1
349,43134IND,Philadelphia 76ers,13,5,2,1,0,0,0,3,2,1,1,0,0,1
18,43134CLE,Houston Rockets,33,21,1,0,1,0,2,13,7,9,5,3,2,8
211,43134CLE,Houston Rockets,31,16,9,4,2,0,2,16,5,11,1,5,5,6
426,43134CLE,Houston Rockets,27,22,11,0,1,0,4,14,8,9,6,0,0,8
91,43134CLE,Houston Rockets,25,14,0,0,0,2,0,10,6,0,0,2,2,9
526,43134CLE,Houston Rockets,35,6,2,0,0,0,4,7,2,6,2,0,0,9
203,43134CLE,Houston Rockets,30,17,0,1,1,3,5,15,6,10,4,1,1,3
60,43134CLE,Houston Rockets,5,2,0,0,0,0,0,1,1,0,0,0,0,0
266,43134CLE,Cleveland Cavaliers,31,11,9,2,2,1,0,10,3,2,1,4,4,9
492,43134CLE,Cleveland Cavaliers,28,12,1,0,0,1,3,12,4,9,3,2,1,7
515,43134CLE,Cleveland Cavaliers,26,12,3,3,0,0,1,13,5,4,0,2,2,5
127,43134CLE,Cleveland Cavaliers,25,8,2,1,0,0,5,6,3,3,2,0,0,1
519,43134CLE,Cleveland Cavaliers,25,9,0,0,1,0,0,6,4,0,0,2,1,5
205,43134CLE,Cleveland Cavaliers,21,6,2,1,0,0,5,7,3,1,0,0,0,4
464,43134CLE,Cleveland Cavaliers,21,10,2,1,0,1,1,11,3,4,1,4,3,3
542,43134CLE,Cleveland Cavaliers,20,10,1,2,0,0,1,11,5,1,0,0,0,1
178,43134CLE,Cleveland Cavaliers,18,3,0,1,1,0,0,4,1,2,0,2,1,7
300,43134CLE,Cleveland Cavaliers,14,3,1,0,0,0,0,5,1,4,1,0,0,2
